date,pm10,temp,hr,ws,wd,pm10_lag1,pm10_lag2,pm10_lag3,pm10_lag4,pm10_lag5,pm10_lag6,pm10_lag7,pm10_next
2017-02-05,11.0,15.3,50.0,3.4,276.0,0.10454545454545454,0.12727272727272726,0.17272727272727273,0.15454545454545454,0.1318181818181818,0.12727272727272726,0.16818181818181818,7.0
2017-02-06,7.0,16.9,40.0,2.5,289.0,0.049999999999999996,0.10454545454545454,0.12727272727272726,0.17272727272727273,0.15454545454545454,0.1318181818181818,0.12727272727272726,5.0
2017-02-07,5.0,18.7,45.0,2.5,296.0,0.031818181818181815,0.049999999999999996,0.10454545454545454,0.12727272727272726,0.17272727272727273,0.15454545454545454,0.1318181818181818,7.0
2017-02-08,7.0,14.3,34.0,3.4,306.0,0.022727272727272728,0.031818181818181815,0.049999999999999996,0.10454545454545454,0.12727272727272726,0.17272727272727273,0.15454545454545454,11.0
2017-02-09,11.0,12.1,43.0,1.2,313.0,0.031818181818181815,0.022727272727272728,0.031818181818181815,0.049999999999999996,0.10454545454545454,0.12727272727272726,0.17272727272727273,12.0
2017-02-10,12.0,11.3,69.0,1.5,24.0,0.049999999999999996,0.031818181818181815,0.022727272727272728,0.031818181818181815,0.049999999999999996,0.10454545454545454,0.12727272727272726,26.0
2017-02-11,26.0,14.3,67.0,2.6,44.0,0.05454545454545454,0.049999999999999996,0.031818181818181815,0.022727272727272728,0.031818181818181815,0.049999999999999996,0.10454545454545454,98.0
2017-02-12,98.0,16.0,63.0,2.2,56.0,0.11818181818181818,0.05454545454545454,0.049999999999999996,0.031818181818181815,0.022727272727272728,0.031818181818181815,0.049999999999999996,54.0
2017-02-13,54.0,16.8,65.0,0.9,46.0,0.44545454545454544,0.11818181818181818,0.05454545454545454,0.049999999999999996,0.031818181818181815,0.022727272727272728,0.031818181818181815,17.0
2017-02-14,17.0,14.8,64.0,0.8,308.0,0.24545454545454545,0.44545454545454544,0.11818181818181818,0.05454545454545454,0.049999999999999996,0.031818181818181815,0.022727272727272728,12.0
2017-05-01,12.0,18.3,49.0,1.7,353.0,0.07727272727272727,0.24545454545454545,0.44545454545454544,0.11818181818181818,0.05454545454545454,0.049999999999999996,0.031818181818181815,15.0
2017-05-02,15.0,17.1,72.0,0.9,100.0,0.05454545454545454,0.07727272727272727,0.24545454545454545,0.44545454545454544,0.11818181818181818,0.05454545454545454,0.049999999999999996,14.0
2017-05-03,14.0,17.9,61.0,1.0,39.0,0.06818181818181818,0.05454545454545454,0.07727272727272727,0.24545454545454545,0.44545454545454544,0.11818181818181818,0.05454545454545454,17.0
2017-05-04,17.0,18.4,70.0,1.2,49.0,0.06363636363636363,0.06818181818181818,0.05454545454545454,0.07727272727272727,0.24545454545454545,0.44545454545454544,0.11818181818181818,27.0
2017-05-05,27.0,20.0,75.0,1.1,146.0,0.07727272727272727,0.06363636363636363,0.06818181818181818,0.05454545454545454,0.07727272727272727,0.24545454545454545,0.44545454545454544,17.0
2017-05-06,17.0,21.7,47.0,1.2,281.0,0.12272727272727273,0.07727272727272727,0.06363636363636363,0.06818181818181818,0.05454545454545454,0.07727272727272727,0.24545454545454545,14.0
2017-05-07,14.0,20.0,57.0,0.6,120.0,0.07727272727272727,0.12272727272727273,0.07727272727272727,0.06363636363636363,0.06818181818181818,0.05454545454545454,0.07727272727272727,15.0
2017-05-08,15.0,20.5,53.0,0.8,107.0,0.06363636363636363,0.07727272727272727,0.12272727272727273,0.07727272727272727,0.06363636363636363,0.06818181818181818,0.05454545454545454,17.0
2017-05-09,17.0,21.3,51.0,0.9,41.0,0.06818181818181818,0.06363636363636363,0.07727272727272727,0.12272727272727273,0.07727272727272727,0.06363636363636363,0.06818181818181818,54.0
2017-05-10,54.0,20.5,71.0,1.1,75.0,0.07727272727272727,0.06818181818181818,0.06363636363636363,0.07727272727272727,0.12272727272727273,0.07727272727272727,0.06363636363636363,20.0
2017-05-11,20.0,21.7,61.0,0.8,251.0,0.24545454545454545,0.07727272727272727,0.06818181818181818,0.06363636363636363,0.07727272727272727,0.12272727272727273,0.07727272727272727,17.0
2017-05-12,17.0,22.7,43.0,1.2,251.0,0.09090909090909091,0.24545454545454545,0.07727272727272727,0.06818181818181818,0.06363636363636363,0.07727272727272727,0.12272727272727273,16.0
2017-05-13,16.0,22.6,52.0,1.1,178.0,0.07727272727272727,0.09090909090909091,0.24545454545454545,0.07727272727272727,0.06818181818181818,0.06363636363636363,0.07727272727272727,14.0
2017-05-14,14.0,23.4,44.0,1.1,281.0,0.07272727272727272,0.07727272727272727,0.09090909090909091,0.24545454545454545,0.07727272727272727,0.06818181818181818,0.06363636363636363,16.0
2017-05-15,16.0,22.1,57.0,0.8,62.0,0.06363636363636363,0.07272727272727272,0.07727272727272727,0.09090909090909091,0.24545454545454545,0.07727272727272727,0.06818181818181818,43.0
2017-05-16,43.0,22.1,53.0,0.8,32.0,0.07272727272727272,0.06363636363636363,0.07272727272727272,0.07727272727272727,0.09090909090909091,0.24545454545454545,0.07727272727272727,12.0
2017-05-17,12.0,22.7,42.0,1.3,33.0,0.19545454545454544,0.07272727272727272,0.06363636363636363,0.07272727272727272,0.07727272727272727,0.09090909090909091,0.24545454545454545,16.0
2017-05-18,16.0,21.4,54.0,0.9,95.0,0.05454545454545454,0.19545454545454544,0.07272727272727272,0.06363636363636363,0.07272727272727272,0.07727272727272727,0.09090909090909091,12.0
2017-05-19,12.0,20.2,68.0,1.0,92.0,0.07272727272727272,0.05454545454545454,0.19545454545454544,0.07272727272727272,0.06363636363636363,0.07272727272727272,0.07727272727272727,11.0
2017-05-20,11.0,20.5,59.0,1.1,43.0,0.05454545454545454,0.07272727272727272,0.05454545454545454,0.19545454545454544,0.07272727272727272,0.06363636363636363,0.07272727272727272,11.0
2017-05-21,11.0,20.5,62.0,1.1,37.0,0.049999999999999996,0.05454545454545454,0.07272727272727272,0.05454545454545454,0.19545454545454544,0.07272727272727272,0.06363636363636363,16.0
2017-05-22,16.0,21.8,56.0,1.4,40.0,0.049999999999999996,0.049999999999999996,0.05454545454545454,0.07272727272727272,0.05454545454545454,0.19545454545454544,0.07272727272727272,19.0
2017-05-23,19.0,22.2,60.0,1.1,53.0,0.07272727272727272,0.049999999999999996,0.049999999999999996,0.05454545454545454,0.07272727272727272,0.05454545454545454,0.19545454545454544,16.0
2017-05-24,16.0,22.5,54.0,1.1,40.0,0.08636363636363636,0.07272727272727272,0.049999999999999996,0.049999999999999996,0.05454545454545454,0.07272727272727272,0.05454545454545454,15.0
2017-05-25,15.0,23.8,45.0,0.9,46.0,0.07272727272727272,0.08636363636363636,0.07272727272727272,0.049999999999999996,0.049999999999999996,0.05454545454545454,0.07272727272727272,17.0
2017-05-26,17.0,24.4,45.0,1.5,42.0,0.06818181818181818,0.07272727272727272,0.08636363636363636,0.07272727272727272,0.049999999999999996,0.049999999999999996,0.05454545454545454,19.0
2017-05-27,19.0,25.0,47.0,2.0,41.0,0.07727272727272727,0.06818181818181818,0.07272727272727272,0.08636363636363636,0.07272727272727272,0.049999999999999996,0.049999999999999996,17.0
2017-05-28,17.0,24.6,43.0,2.6,47.0,0.08636363636363636,0.07727272727272727,0.06818181818181818,0.07272727272727272,0.08636363636363636,0.07272727272727272,0.049999999999999996,18.0
2017-05-29,18.0,22.0,65.0,0.7,87.0,0.07727272727272727,0.08636363636363636,0.07727272727272727,0.06818181818181818,0.07272727272727272,0.08636363636363636,0.07272727272727272,19.0
2017-05-30,19.0,22.3,72.0,0.9,103.0,0.08181818181818182,0.07727272727272727,0.08636363636363636,0.07727272727272727,0.06818181818181818,0.07272727272727272,0.08636363636363636,16.0
2017-05-31,16.0,23.0,71.0,1.1,53.0,0.08636363636363636,0.08181818181818182,0.07727272727272727,0.08636363636363636,0.07727272727272727,0.06818181818181818,0.07272727272727272,18.0
2017-06-01,18.0,23.5,67.0,0.9,42.0,0.07272727272727272,0.08636363636363636,0.08181818181818182,0.07727272727272727,0.08636363636363636,0.07727272727272727,0.06818181818181818,20.0
2017-06-02,20.0,23.6,65.0,0.9,50.0,0.08181818181818182,0.07272727272727272,0.08636363636363636,0.08181818181818182,0.07727272727272727,0.08636363636363636,0.07727272727272727,19.0
2017-06-03,19.0,24.2,60.0,1.0,50.0,0.09090909090909091,0.08181818181818182,0.07272727272727272,0.08636363636363636,0.08181818181818182,0.07727272727272727,0.08636363636363636,17.0
2017-06-04,17.0,23.6,72.0,1.2,64.0,0.08636363636363636,0.09090909090909091,0.08181818181818182,0.07272727272727272,0.08636363636363636,0.08181818181818182,0.07727272727272727,11.0
2017-06-05,11.0,22.6,63.0,1.2,240.0,0.07727272727272727,0.08636363636363636,0.09090909090909091,0.08181818181818182,0.07272727272727272,0.08636363636363636,0.08181818181818182,22.0
2017-06-06,22.0,25.2,61.0,1.2,199.0,0.049999999999999996,0.07727272727272727,0.08636363636363636,0.09090909090909091,0.08181818181818182,0.07272727272727272,0.08636363636363636,17.0
2017-06-07,17.0,23.4,73.0,1.9,64.0,0.09999999999999999,0.049999999999999996,0.07727272727272727,0.08636363636363636,0.09090909090909091,0.08181818181818182,0.07272727272727272,17.0
2017-06-08,17.0,23.3,68.0,1.5,46.0,0.07727272727272727,0.09999999999999999,0.049999999999999996,0.07727272727272727,0.08636363636363636,0.09090909090909091,0.08181818181818182,19.0
2017-06-09,19.0,23.2,74.0,0.8,81.0,0.07727272727272727,0.07727272727272727,0.09999999999999999,0.049999999999999996,0.07727272727272727,0.08636363636363636,0.09090909090909091,16.0
2017-06-10,16.0,23.9,72.0,0.8,59.0,0.08636363636363636,0.07727272727272727,0.07727272727272727,0.09999999999999999,0.049999999999999996,0.07727272727272727,0.08636363636363636,16.0
2017-06-11,16.0,25.7,49.0,0.8,46.0,0.07272727272727272,0.08636363636363636,0.07727272727272727,0.07727272727272727,0.09999999999999999,0.049999999999999996,0.07727272727272727,20.0
2017-06-13,20.0,26.9,46.0,1.7,40.0,0.07272727272727272,0.07272727272727272,0.08636363636363636,0.07727272727272727,0.07727272727272727,0.09999999999999999,0.049999999999999996,24.0
2017-06-15,24.0,26.6,64.0,0.8,59.0,0.09090909090909091,0.07272727272727272,0.07272727272727272,0.08636363636363636,0.07727272727272727,0.07727272727272727,0.09999999999999999,23.0
2017-06-16,23.0,28.5,50.0,1.1,54.0,0.10909090909090909,0.09090909090909091,0.07272727272727272,0.07272727272727272,0.08636363636363636,0.07727272727272727,0.07727272727272727,15.0
2017-06-18,15.0,28.2,48.0,0.7,70.0,0.10454545454545454,0.10909090909090909,0.09090909090909091,0.07272727272727272,0.07272727272727272,0.08636363636363636,0.07727272727272727,21.0
2017-06-19,21.0,26.5,66.0,1.4,51.0,0.06818181818181818,0.10454545454545454,0.10909090909090909,0.09090909090909091,0.07272727272727272,0.07272727272727272,0.08636363636363636,16.0
2017-06-21,16.0,27.2,51.0,0.7,74.0,0.09545454545454544,0.06818181818181818,0.10454545454545454,0.10909090909090909,0.09090909090909091,0.07272727272727272,0.07272727272727272,23.0
2017-06-23,23.0,27.1,59.0,0.9,98.0,0.07272727272727272,0.09545454545454544,0.06818181818181818,0.10454545454545454,0.10909090909090909,0.09090909090909091,0.07272727272727272,22.0
2017-06-25,22.0,27.9,57.0,1.6,44.0,0.10454545454545454,0.07272727272727272,0.09545454545454544,0.06818181818181818,0.10454545454545454,0.10909090909090909,0.09090909090909091,26.0
2017-06-26,26.0,27.8,61.0,1.4,81.0,0.09999999999999999,0.10454545454545454,0.07272727272727272,0.09545454545454544,0.06818181818181818,0.10454545454545454,0.10909090909090909,27.0
2017-06-27,27.0,27.2,73.0,0.4,76.0,0.11818181818181818,0.09999999999999999,0.10454545454545454,0.07272727272727272,0.09545454545454544,0.06818181818181818,0.10454545454545454,19.0
2017-06-30,19.0,25.1,37.0,1.9,318.0,0.12272727272727273,0.11818181818181818,0.09999999999999999,0.10454545454545454,0.07272727272727272,0.09545454545454544,0.06818181818181818,14.0
2017-07-02,14.0,23.6,59.0,1.0,130.0,0.08636363636363636,0.12272727272727273,0.11818181818181818,0.09999999999999999,0.10454545454545454,0.07272727272727272,0.09545454545454544,12.0
2017-07-04,12.0,25.2,63.0,1.6,44.0,0.06363636363636363,0.08636363636363636,0.12272727272727273,0.11818181818181818,0.09999999999999999,0.10454545454545454,0.07272727272727272,13.0
2017-07-05,13.0,25.6,70.0,1.3,54.0,0.05454545454545454,0.06363636363636363,0.08636363636363636,0.12272727272727273,0.11818181818181818,0.09999999999999999,0.10454545454545454,28.0
2017-07-08,28.0,28.0,62.0,1.1,199.0,0.05909090909090909,0.05454545454545454,0.06363636363636363,0.08636363636363636,0.12272727272727273,0.11818181818181818,0.09999999999999999,24.0
2017-07-13,24.0,27.9,79.0,0.8,122.0,0.12727272727272726,0.05909090909090909,0.05454545454545454,0.06363636363636363,0.08636363636363636,0.12272727272727273,0.11818181818181818,19.0
2017-07-14,19.0,27.6,77.0,1.5,80.0,0.10909090909090909,0.12727272727272726,0.05909090909090909,0.05454545454545454,0.06363636363636363,0.08636363636363636,0.12272727272727273,18.0
2017-07-15,18.0,26.9,70.0,1.2,71.0,0.08636363636363636,0.10909090909090909,0.12727272727272726,0.05909090909090909,0.05454545454545454,0.06363636363636363,0.08636363636363636,15.0
2017-07-16,15.0,27.7,50.0,0.9,71.0,0.08181818181818182,0.08636363636363636,0.10909090909090909,0.12727272727272726,0.05909090909090909,0.05454545454545454,0.06363636363636363,17.0
2017-07-17,17.0,27.7,53.0,1.0,50.0,0.06818181818181818,0.08181818181818182,0.08636363636363636,0.10909090909090909,0.12727272727272726,0.05909090909090909,0.05454545454545454,17.0
2017-07-18,17.0,27.9,59.0,1.1,54.0,0.07727272727272727,0.06818181818181818,0.08181818181818182,0.08636363636363636,0.10909090909090909,0.12727272727272726,0.05909090909090909,27.0
2017-07-19,27.0,27.9,66.0,1.0,89.0,0.07727272727272727,0.07727272727272727,0.06818181818181818,0.08181818181818182,0.08636363636363636,0.10909090909090909,0.12727272727272726,34.0
2017-07-20,34.0,27.2,77.0,1.1,117.0,0.12272727272727273,0.07727272727272727,0.07727272727272727,0.06818181818181818,0.08181818181818182,0.08636363636363636,0.10909090909090909,28.0
2017-07-21,28.0,27.4,75.0,1.0,94.0,0.15454545454545454,0.12272727272727273,0.07727272727272727,0.07727272727272727,0.06818181818181818,0.08181818181818182,0.08636363636363636,24.0
2017-07-22,24.0,26.9,72.0,0.9,114.0,0.12727272727272726,0.15454545454545454,0.12272727272727273,0.07727272727272727,0.07727272727272727,0.06818181818181818,0.08181818181818182,25.0
2017-07-23,25.0,27.6,67.0,0.8,99.0,0.10909090909090909,0.12727272727272726,0.15454545454545454,0.12272727272727273,0.07727272727272727,0.07727272727272727,0.06818181818181818,22.0
2017-07-24,22.0,,,,,0.11363636363636363,0.10909090909090909,0.12727272727272726,0.15454545454545454,0.12272727272727273,0.07727272727272727,0.07727272727272727,20.0
2017-07-25,20.0,,,,,0.09999999999999999,0.11363636363636363,0.10909090909090909,0.12727272727272726,0.15454545454545454,0.12272727272727273,0.07727272727272727,21.0
2017-07-26,21.0,,,,,0.09090909090909091,0.09999999999999999,0.11363636363636363,0.10909090909090909,0.12727272727272726,0.15454545454545454,0.12272727272727273,20.0
2017-07-27,20.0,28.4,66.0,1.1,113.0,0.09545454545454544,0.09090909090909091,0.09999999999999999,0.11363636363636363,0.10909090909090909,0.12727272727272726,0.15454545454545454,24.0
2017-07-28,24.0,29.2,58.0,0.8,44.0,0.09090909090909091,0.09545454545454544,0.09090909090909091,0.09999999999999999,0.11363636363636363,0.10909090909090909,0.12727272727272726,20.0
2017-07-29,20.0,28.5,64.0,0.7,117.0,0.10909090909090909,0.09090909090909091,0.09545454545454544,0.09090909090909091,0.09999999999999999,0.11363636363636363,0.10909090909090909,21.0
2017-07-30,21.0,28.3,70.0,0.7,170.0,0.09090909090909091,0.10909090909090909,0.09090909090909091,0.09545454545454544,0.09090909090909091,0.09999999999999999,0.11363636363636363,23.0
2017-07-31,23.0,28.5,67.0,0.9,110.0,0.09545454545454544,0.09090909090909091,0.10909090909090909,0.09090909090909091,0.09545454545454544,0.09090909090909091,0.09999999999999999,28.0
2017-08-01,28.0,28.9,75.0,1.0,62.0,0.10454545454545454,0.09545454545454544,0.09090909090909091,0.10909090909090909,0.09090909090909091,0.09545454545454544,0.09090909090909091,47.0
2017-08-02,47.0,31.2,58.0,1.6,50.0,0.12727272727272726,0.10454545454545454,0.09545454545454544,0.09090909090909091,0.10909090909090909,0.09090909090909091,0.09545454545454544,48.0
2017-08-03,48.0,30.4,63.0,1.0,128.0,0.21363636363636362,0.12727272727272726,0.10454545454545454,0.09545454545454544,0.09090909090909091,0.10909090909090909,0.09090909090909091,169.0
2017-08-04,169.0,30.2,68.0,0.8,102.0,0.21818181818181817,0.21363636363636362,0.12727272727272726,0.10454545454545454,0.09545454545454544,0.09090909090909091,0.10909090909090909,35.0
2017-08-05,35.0,29.7,68.0,0.7,82.0,0.7681818181818182,0.21818181818181817,0.21363636363636362,0.12727272727272726,0.10454545454545454,0.09545454545454544,0.09090909090909091,40.0
2017-08-06,40.0,29.1,74.0,1.5,58.0,0.1590909090909091,0.7681818181818182,0.21818181818181817,0.21363636363636362,0.12727272727272726,0.10454545454545454,0.09545454545454544,25.0
2017-08-07,25.0,28.6,75.0,0.6,89.0,0.18181818181818182,0.1590909090909091,0.7681818181818182,0.21818181818181817,0.21363636363636362,0.12727272727272726,0.10454545454545454,31.0
2017-08-08,31.0,29.8,58.0,1.8,37.0,0.11363636363636363,0.18181818181818182,0.1590909090909091,0.7681818181818182,0.21818181818181817,0.21363636363636362,0.12727272727272726,16.0
2017-09-01,16.0,25.7,74.0,1.8,55.0,0.1409090909090909,0.11363636363636363,0.18181818181818182,0.1590909090909091,0.7681818181818182,0.21818181818181817,0.21363636363636362,13.0
2017-09-02,13.0,25.2,66.0,0.7,66.0,0.07272727272727272,0.1409090909090909,0.11363636363636363,0.18181818181818182,0.1590909090909091,0.7681818181818182,0.21818181818181817,14.0
2017-09-03,14.0,25.1,75.0,0.7,294.0,0.05909090909090909,0.07272727272727272,0.1409090909090909,0.11363636363636363,0.18181818181818182,0.1590909090909091,0.7681818181818182,21.0
2017-09-04,21.0,26.0,78.0,1.0,59.0,0.06363636363636363,0.05909090909090909,0.07272727272727272,0.1409090909090909,0.11363636363636363,0.18181818181818182,0.1590909090909091,15.0
2017-09-05,15.0,26.4,71.0,0.7,53.0,0.09545454545454544,0.06363636363636363,0.05909090909090909,0.07272727272727272,0.1409090909090909,0.11363636363636363,0.18181818181818182,13.0
2017-09-06,13.0,26.0,69.0,0.8,56.0,0.06818181818181818,0.09545454545454544,0.06363636363636363,0.05909090909090909,0.07272727272727272,0.1409090909090909,0.11363636363636363,11.0
2017-09-07,11.0,25.6,79.0,0.6,89.0,0.05909090909090909,0.06818181818181818,0.09545454545454544,0.06363636363636363,0.05909090909090909,0.07272727272727272,0.1409090909090909,15.0
2017-09-08,15.0,25.3,79.0,0.7,120.0,0.049999999999999996,0.05909090909090909,0.06818181818181818,0.09545454545454544,0.06363636363636363,0.05909090909090909,0.07272727272727272,23.0
2017-09-09,23.0,25.6,62.0,0.9,278.0,0.06818181818181818,0.049999999999999996,0.05909090909090909,0.06818181818181818,0.09545454545454544,0.06363636363636363,0.05909090909090909,11.0
2017-09-10,11.0,24.5,41.0,1.8,329.0,0.10454545454545454,0.06818181818181818,0.049999999999999996,0.05909090909090909,0.06818181818181818,0.09545454545454544,0.06363636363636363,15.0
2017-09-15,15.0,24.1,75.0,1.9,53.0,0.049999999999999996,0.10454545454545454,0.06818181818181818,0.049999999999999996,0.05909090909090909,0.06818181818181818,0.09545454545454544,8.0
2017-09-16,8.0,21.3,65.0,1.0,19.0,0.06818181818181818,0.049999999999999996,0.10454545454545454,0.06818181818181818,0.049999999999999996,0.05909090909090909,0.06818181818181818,12.0
2017-09-17,12.0,22.9,71.0,0.7,46.0,0.03636363636363636,0.06818181818181818,0.049999999999999996,0.10454545454545454,0.06818181818181818,0.049999999999999996,0.05909090909090909,23.0
2017-09-18,23.0,25.0,62.0,0.7,298.0,0.05454545454545454,0.03636363636363636,0.06818181818181818,0.049999999999999996,0.10454545454545454,0.06818181818181818,0.049999999999999996,13.0
2017-09-19,13.0,23.3,69.0,1.0,25.0,0.10454545454545454,0.05454545454545454,0.03636363636363636,0.06818181818181818,0.049999999999999996,0.10454545454545454,0.06818181818181818,18.0
2017-09-20,18.0,23.4,73.0,0.8,316.0,0.05909090909090909,0.10454545454545454,0.05454545454545454,0.03636363636363636,0.06818181818181818,0.049999999999999996,0.10454545454545454,13.0
2017-09-21,13.0,23.3,69.0,0.9,23.0,0.08181818181818182,0.05909090909090909,0.10454545454545454,0.05454545454545454,0.03636363636363636,0.06818181818181818,0.049999999999999996,16.0
2017-09-22,16.0,23.4,70.0,1.9,40.0,0.05909090909090909,0.08181818181818182,0.05909090909090909,0.10454545454545454,0.05454545454545454,0.03636363636363636,0.06818181818181818,13.0
2017-09-23,13.0,23.1,69.0,1.2,20.0,0.07272727272727272,0.05909090909090909,0.08181818181818182,0.05909090909090909,0.10454545454545454,0.05454545454545454,0.03636363636363636,18.0
2017-09-26,18.0,24.6,67.0,1.6,44.0,0.05909090909090909,0.07272727272727272,0.05909090909090909,0.08181818181818182,0.05909090909090909,0.10454545454545454,0.05454545454545454,14.0
